fig_num,name,num_parts,img_url
fig-003037,Morro with Tattered Cape,6,https://cdn.rebrickable.com/media/sets/fig-003037.jpg
fig-003038,Lloyd in Deepstone Shoulder Armor (Possession),5,https://cdn.rebrickable.com/media/sets/fig-003038.jpg
fig-003039,Ghost Bow Master Soul Archer with Legs,5,https://cdn.rebrickable.com/media/sets/fig-003039.jpg
fig-003040,Zane in Deepstone Shoulder Armor (Possession),5,https://cdn.rebrickable.com/media/sets/fig-003040.jpg
fig-003041,Ghost Blade Master Bansha with Legs,5,https://cdn.rebrickable.com/media/sets/fig-003041.jpg
fig-003042,Cyren in Belt Outfit with Scabbard,5,https://cdn.rebrickable.com/media/sets/fig-003042.jpg
fig-003043,Jay with Scabbard (Skybound),5,https://cdn.rebrickable.com/media/sets/fig-003043.jpg
fig-003044,Frakjaw with Goggles and Shoulder Armor,9,https://cdn.rebrickable.com/media/sets/fig-003044.jpg
fig-003045,Krazi in Red and Black Jester Hat,7,https://cdn.rebrickable.com/media/sets/fig-003045.jpg
fig-003046,Nya with Bob Hair (Skybound),5,https://cdn.rebrickable.com/media/sets/fig-003046.jpg
fig-003047,Ronin with Scabbard,6,https://cdn.rebrickable.com/media/sets/fig-003047.jpg
fig-003048,Zane in Honor Robes with Hair (Day of the Departed),5,https://cdn.rebrickable.com/media/sets/fig-003048.jpg
fig-003049,Nindroid with Neck Bracket (Day of the Departed),4,https://cdn.rebrickable.com/media/sets/fig-003049.jpg
fig-003050,Nindroid (Day of the Departed),3,https://cdn.rebrickable.com/media/sets/fig-003050.jpg
fig-003051,Chope,4,https://cdn.rebrickable.com/media/sets/fig-003051.jpg
fig-003052,Ghost Warrior Pitch,6,https://cdn.rebrickable.com/media/sets/fig-003052.jpg
fig-003053,Ghost Bow Master Soul Archer,5,https://cdn.rebrickable.com/media/sets/fig-003053.jpg
fig-003054,Jay (Tournament of Elements),4,https://cdn.rebrickable.com/media/sets/fig-003054.jpg
fig-003055,Nitro,6,https://cdn.rebrickable.com/media/sets/fig-003055.jpg
fig-003056,Zane with Neck Bracket (Sons of Garmadon),6,https://cdn.rebrickable.com/media/sets/fig-003056.jpg
fig-003057,Jay with Neck Bracket (The Final Battle),5,https://cdn.rebrickable.com/media/sets/fig-003057.jpg
fig-003058,Jay in Techno Robes Outfit with Shoulder Armor (Rebooted),6,https://cdn.rebrickable.com/media/sets/fig-003058.jpg
fig-003059,Lloyd in Stone Warrior Armor Outfit (Rebooted),6,https://cdn.rebrickable.com/media/sets/fig-003059.jpg
fig-003060,Nindroid Drone,3,https://cdn.rebrickable.com/media/sets/fig-003060.jpg
fig-003061,Overlord / Golden Master (Rebooted),5,https://cdn.rebrickable.com/media/sets/fig-003061.jpg
fig-003062,Samurai X / Nya (Rebooted),7,https://cdn.rebrickable.com/media/sets/fig-003062.jpg
fig-003063,Zane in Stone Warrior Armor Outfit (Rebooted),6,https://cdn.rebrickable.com/media/sets/fig-003063.jpg
fig-003064,Ronin with Dark Red Hat (Possession),6,https://cdn.rebrickable.com/media/sets/fig-003064.jpg
fig-003065,Kai in Deepstone Armor (Possession),4,https://cdn.rebrickable.com/media/sets/fig-003065.jpg
fig-003066,Master Yang Statue with 1 x 2 Plate Base,6,https://cdn.rebrickable.com/media/sets/fig-003066.jpg
fig-003067,Master Wu with Ornate Gold Robe,5,https://cdn.rebrickable.com/media/sets/fig-003067.jpg
fig-003068,Postman,4,https://cdn.rebrickable.com/media/sets/fig-003068.jpg
fig-003069,Misako,4,https://cdn.rebrickable.com/media/sets/fig-003069.jpg
fig-003070,Jesper,5,https://cdn.rebrickable.com/media/sets/fig-003070.jpg
fig-003071,Dareth,4,https://cdn.rebrickable.com/media/sets/fig-003071.jpg
fig-003072,Claire,4,https://cdn.rebrickable.com/media/sets/fig-003072.jpg
fig-003073,Clouse (Tournament of Elements),4,https://cdn.rebrickable.com/media/sets/fig-003073.jpg
fig-003074,Ghost Student,4,https://cdn.rebrickable.com/media/sets/fig-003074.jpg
fig-003075,Nya in Airjitzu Outfit,4,https://cdn.rebrickable.com/media/sets/fig-003075.jpg
fig-003076,Lloyd in Airjitzu Outfit,4,https://cdn.rebrickable.com/media/sets/fig-003076.jpg
fig-003077,Master Yang,5,https://cdn.rebrickable.com/media/sets/fig-003077.jpg
fig-003078,Zane with Hair (Day of the Departed),4,https://cdn.rebrickable.com/media/sets/fig-003078.jpg
fig-003079,Nya with Hair (Day of the Departed),4,https://cdn.rebrickable.com/media/sets/fig-003079.jpg
fig-003080,Nya (Hunted),4,https://cdn.rebrickable.com/media/sets/fig-003080.jpg
fig-003081,Lloyd with Neck Bracket and Tile with Clip (Hunted),7,https://cdn.rebrickable.com/media/sets/fig-003081.jpg
fig-003082,Kai in Jungle Robes (Tournament of Elements),4,https://cdn.rebrickable.com/media/sets/fig-003082.jpg
fig-003083,"Rubeus Hagrid, Reddish Brown Overcoat",3,https://cdn.rebrickable.com/media/sets/fig-003083.jpg
fig-003084,"Hermione Granger, Gryffindor Sweater with Time Turner, Cape",5,https://cdn.rebrickable.com/media/sets/fig-003084.jpg
fig-003085,"Harry Potter, Gryffindor Sweater, Black Cape",5,https://cdn.rebrickable.com/media/sets/fig-003085.jpg
fig-003086,"Dementor, Sand Green",7,https://cdn.rebrickable.com/media/sets/fig-003086.jpg
fig-003087,"Sirius Black, Dark Bluish Gray Prison Outfit",4,https://cdn.rebrickable.com/media/sets/fig-003087.jpg
fig-003088,CyberByter,10,https://cdn.rebrickable.com/media/sets/fig-003088.jpg
fig-003089,Clay Moorington with Tran-Orange Visor,5,https://cdn.rebrickable.com/media/sets/fig-003089.jpg
fig-003090,InfectoByter / MechaByter,4,https://cdn.rebrickable.com/media/sets/fig-003090.jpg
fig-003091,MegaByter / Fred,5,https://cdn.rebrickable.com/media/sets/fig-003091.jpg
fig-003092,Pola,5,https://cdn.rebrickable.com/media/sets/fig-003092.jpg
fig-003093,Aaron Fox with Trans-Neon Orange Visor,6,https://cdn.rebrickable.com/media/sets/fig-003093.jpg
fig-003094,VanByter No. 307,5,https://cdn.rebrickable.com/media/sets/fig-003094.jpg
fig-003095,Robin Underwood with Helmet,5,https://cdn.rebrickable.com/media/sets/fig-003095.jpg
fig-003096,VanByter No. 407,4,https://cdn.rebrickable.com/media/sets/fig-003096.jpg
fig-003097,Jestro in Orange and Blue Outfit,5,https://cdn.rebrickable.com/media/sets/fig-003097.jpg
fig-003098,Axl with Pearl Gold Torso,7,https://cdn.rebrickable.com/media/sets/fig-003098.jpg
fig-003099,Berserker,7,https://cdn.rebrickable.com/media/sets/fig-003099.jpg
fig-003100,Macy Halbert with Pearl Gold Armor,7,https://cdn.rebrickable.com/media/sets/fig-003100.jpg
fig-003101,Stone Stomper,4,https://cdn.rebrickable.com/media/sets/fig-003101.jpg
fig-003102,Macy Halbert with Trans-Neon Orange Visor,7,https://cdn.rebrickable.com/media/sets/fig-003102.jpg
fig-003103,Jestro in Bright Light Orange and Dark Purple Outfit with Tattered Cape,5,https://cdn.rebrickable.com/media/sets/fig-003103.jpg
fig-003104,Lance Richmond with Trans-Neon Orange Visor and Shoulder Armor,6,https://cdn.rebrickable.com/media/sets/fig-003104.jpg
fig-003105,Ava Prentis,4,https://cdn.rebrickable.com/media/sets/fig-003105.jpg
fig-003106,Gargoyle with Dark Purple and Trans-Blue Wings,9,https://cdn.rebrickable.com/media/sets/fig-003106.jpg
fig-003107,Cezar,17,https://cdn.rebrickable.com/media/sets/fig-003107.jpg
fig-003108,CyberByter Dennis,12,https://cdn.rebrickable.com/media/sets/fig-003108.jpg
fig-003109,Lance Richmond with Trans-Neon Orange Visor and Shoulder Armor with Orange Chest Emblem,6,https://cdn.rebrickable.com/media/sets/fig-003109.jpg
fig-003110,Royal Soldier with Trans-Neon Orange Armor with 2 x 2 Tile with Stud on Back,6,https://cdn.rebrickable.com/media/sets/fig-003110.jpg
fig-003111,Nexo Knight Soldier with Helmet with Trans-Neon Orange Plume,5,https://cdn.rebrickable.com/media/sets/fig-003111.jpg
fig-003112,Nexo Knight Soldier with Trans-Neon Orange Armor,6,https://cdn.rebrickable.com/media/sets/fig-003112.jpg
fig-003113,Ruina,4,https://cdn.rebrickable.com/media/sets/fig-003113.jpg
fig-003114,Aaron Fox with Trans-Neon Orange Visor and Silver Armor,6,https://cdn.rebrickable.com/media/sets/fig-003114.jpg
fig-003115,Queen Halbert with Shoulder Armor,5,https://cdn.rebrickable.com/media/sets/fig-003115.jpg
fig-003116,Stone Monster with Short Legs and Large Spikes,6,https://cdn.rebrickable.com/media/sets/fig-003116.jpg
fig-003117,Stone Stomper with No Headwear,3,https://cdn.rebrickable.com/media/sets/fig-003117.jpg
fig-003118,Gargoyle,9,https://cdn.rebrickable.com/media/sets/fig-003118.jpg
fig-003119,Harpy,9,https://cdn.rebrickable.com/media/sets/fig-003119.jpg
fig-003120,Clay Moorington with Trans-Orange Visor and Silver Armor,6,https://cdn.rebrickable.com/media/sets/fig-003120.jpg
fig-003121,General Garg,9,https://cdn.rebrickable.com/media/sets/fig-003121.jpg
fig-003122,Clay Moorington / Stone Clay,6,https://cdn.rebrickable.com/media/sets/fig-003122.jpg
fig-003123,Roog,4,https://cdn.rebrickable.com/media/sets/fig-003123.jpg
fig-003124,Reex,4,https://cdn.rebrickable.com/media/sets/fig-003124.jpg
fig-003125,Axl with Trans-Neon Orange Visor,7,https://cdn.rebrickable.com/media/sets/fig-003125.jpg
fig-003126,Royal Soldier with Trans-Neon Orange Armor,5,https://cdn.rebrickable.com/media/sets/fig-003126.jpg
fig-003127,Stone Statue,4,https://cdn.rebrickable.com/media/sets/fig-003127.jpg
fig-003128,Stone Stomper with Small Cracks,4,https://cdn.rebrickable.com/media/sets/fig-003128.jpg
fig-003129,Robin Underwood with Short Legs and Hair,4,https://cdn.rebrickable.com/media/sets/fig-003129.jpg
fig-003130,King's Guard with Trans-Neon Orange Armor,5,https://cdn.rebrickable.com/media/sets/fig-003130.jpg
fig-003131,King Halbert in Blue Outfit,6,https://cdn.rebrickable.com/media/sets/fig-003131.jpg
fig-003132,Fancy Pants,10,https://cdn.rebrickable.com/media/sets/fig-003132.jpg
fig-003133,Rogul,4,https://cdn.rebrickable.com/media/sets/fig-003133.jpg
fig-003134,Lance Bot with White Helmet,12,https://cdn.rebrickable.com/media/sets/fig-003134.jpg
fig-003135,Macy Bot with Red Helmet,11,https://cdn.rebrickable.com/media/sets/fig-003135.jpg
fig-003136,Royal Soldier with Dark Azure Armor,5,https://cdn.rebrickable.com/media/sets/fig-003136.jpg
fig-003137,Lord Krakenskull,6,https://cdn.rebrickable.com/media/sets/fig-003137.jpg
fig-003138,Aaron Bot with Green Helmet,10,https://cdn.rebrickable.com/media/sets/fig-003138.jpg
fig-003139,Thief Bot / Robot Hoodlum,11,https://cdn.rebrickable.com/media/sets/fig-003139.jpg
fig-003140,Axl Bot with Bright Light Orange Helmet,10,https://cdn.rebrickable.com/media/sets/fig-003140.jpg
fig-003141,Axl in Battle Suit Outfit,7,https://cdn.rebrickable.com/media/sets/fig-003141.jpg
fig-003142,Clay Moorington with Dark Blue Armor,6,https://cdn.rebrickable.com/media/sets/fig-003142.jpg
fig-003143,Clay Bot with Blue Helmet and Visor,11,https://cdn.rebrickable.com/media/sets/fig-003143.jpg
fig-003144,Skylor with Hood,5,https://cdn.rebrickable.com/media/sets/fig-003144.jpg
fig-003145,Ash,4,https://cdn.rebrickable.com/media/sets/fig-003145.jpg
fig-003146,Shade,5,https://cdn.rebrickable.com/media/sets/fig-003146.jpg
fig-003147,"Jay, Avatar",4,https://cdn.rebrickable.com/media/sets/fig-003147.jpg
fig-003148,Oni Villain with Large Horns (Omega),8,https://cdn.rebrickable.com/media/sets/fig-003148.jpg
fig-003149,Oni Villain,5,https://cdn.rebrickable.com/media/sets/fig-003149.jpg
fig-003150,Oni Villain with Short Legs,6,https://cdn.rebrickable.com/media/sets/fig-003150.jpg
fig-003151,Blizzard Archer with Trans-Light Blue Horns,6,https://cdn.rebrickable.com/media/sets/fig-003151.jpg
fig-003152,Clutch Powers with Utility Belt,5,https://cdn.rebrickable.com/media/sets/fig-003152.jpg
fig-003153,Kai in Secrets of the Forbidden Spinjitzu Outfit (Legacy),5,https://cdn.rebrickable.com/media/sets/fig-003153.jpg
fig-003154,Jay in Black Training Gi,4,https://cdn.rebrickable.com/media/sets/fig-003154.jpg
fig-003155,Sky Pirate with Scabbard,5,https://cdn.rebrickable.com/media/sets/fig-003155.jpg
fig-003156,Zane in Damaged Robes (Tournament of Elements),4,https://cdn.rebrickable.com/media/sets/fig-003156.jpg
fig-003157,Sky Pirate with Turban,4,https://cdn.rebrickable.com/media/sets/fig-003157.jpg
fig-003158,Samurai X / Nya in Black Outfit with Armor,7,https://cdn.rebrickable.com/media/sets/fig-003158.jpg
fig-003159,Runme,4,https://cdn.rebrickable.com/media/sets/fig-003159.jpg
fig-003160,Runje,6,https://cdn.rebrickable.com/media/sets/fig-003160.jpg
fig-003161,Runde,4,https://cdn.rebrickable.com/media/sets/fig-003161.jpg
fig-003162,Private Puffer,5,https://cdn.rebrickable.com/media/sets/fig-003162.jpg
fig-003163,Mystake,4,https://cdn.rebrickable.com/media/sets/fig-003163.jpg
fig-003164,"Lil' Nelson, White Gi",4,https://cdn.rebrickable.com/media/sets/fig-003164.jpg
fig-003165,Dareth in Black Training Gi,4,https://cdn.rebrickable.com/media/sets/fig-003165.jpg
fig-003166,Cole with Leather Jacket,4,https://cdn.rebrickable.com/media/sets/fig-003166.jpg
fig-003167,Chan Kong-Sang,4,https://cdn.rebrickable.com/media/sets/fig-003167.jpg
fig-003168,Chad,4,https://cdn.rebrickable.com/media/sets/fig-003168.jpg
fig-003169,Betsy,4,https://cdn.rebrickable.com/media/sets/fig-003169.jpg
fig-003170,Squire Bot,10,https://cdn.rebrickable.com/media/sets/fig-003170.jpg
fig-003171,Nexo Knight Soldier with Blue Helmet,5,https://cdn.rebrickable.com/media/sets/fig-003171.jpg
fig-003172,Nexo Knight Soldier with Blue Helmet with Wide Brim,5,https://cdn.rebrickable.com/media/sets/fig-003172.jpg
fig-003173,Pilot Bot,11,https://cdn.rebrickable.com/media/sets/fig-003173.jpg
fig-003174,Flame Thrower,5,https://cdn.rebrickable.com/media/sets/fig-003174.jpg
fig-003175,Flama,5,https://cdn.rebrickable.com/media/sets/fig-003175.jpg
fig-003176,General Magmar,6,https://cdn.rebrickable.com/media/sets/fig-003176.jpg
fig-003177,Clay Moorington with Rounded Shoulder Armor,6,https://cdn.rebrickable.com/media/sets/fig-003177.jpg
fig-003178,Scurrier,4,https://cdn.rebrickable.com/media/sets/fig-003178.jpg
fig-003179,Clay Bot with Blue Helmet with Silver Visor,11,https://cdn.rebrickable.com/media/sets/fig-003179.jpg
fig-003180,Ash Attacker with Orange Horns,7,https://cdn.rebrickable.com/media/sets/fig-003180.jpg
fig-003181,Crust Smasher with Shoulder Armor,5,https://cdn.rebrickable.com/media/sets/fig-003181.jpg
fig-003182,Ash Attacker with Wings and Orange Horns,11,https://cdn.rebrickable.com/media/sets/fig-003182.jpg
fig-003183,Aaron Fox with Tile with Clip on Back,7,https://cdn.rebrickable.com/media/sets/fig-003183.jpg
fig-003184,Axl with Flat Silver Torso,7,https://cdn.rebrickable.com/media/sets/fig-003184.jpg
fig-003185,Axl Bot with Silver Helmet,10,https://cdn.rebrickable.com/media/sets/fig-003185.jpg
fig-003186,Beast Master,4,https://cdn.rebrickable.com/media/sets/fig-003186.jpg
fig-003187,Macy Halbert with Rounded Shoulder Armor,7,https://cdn.rebrickable.com/media/sets/fig-003187.jpg
fig-003188,Moltor,4,https://cdn.rebrickable.com/media/sets/fig-003188.jpg
fig-003189,Aaron Fox with 1 x 2 Plate with Clip on Back,7,https://cdn.rebrickable.com/media/sets/fig-003189.jpg
fig-003190,Macy Halbert / Ultimate Macy,7,https://cdn.rebrickable.com/media/sets/fig-003190.jpg
fig-003191,Aaron Fox / Ultimate Aaron,6,https://cdn.rebrickable.com/media/sets/fig-003191.jpg
fig-003192,Axl / Ultimate Axl,7,https://cdn.rebrickable.com/media/sets/fig-003192.jpg
fig-003193,Beast Master / Ultimate Beast Master,5,https://cdn.rebrickable.com/media/sets/fig-003193.jpg
fig-003194,Clay Moorington / Ultimate Clay,6,https://cdn.rebrickable.com/media/sets/fig-003194.jpg
fig-003195,Flama / Ultimate Flama,5,https://cdn.rebrickable.com/media/sets/fig-003195.jpg
fig-003196,General Magmar / Ultimate General Magmar,6,https://cdn.rebrickable.com/media/sets/fig-003196.jpg
fig-003197,Lance Richmond / Ultimate Lance,6,https://cdn.rebrickable.com/media/sets/fig-003197.jpg
fig-003198,Lavaria / Ultimate Lavaria,9,https://cdn.rebrickable.com/media/sets/fig-003198.jpg
fig-003199,Clay Moorington / Kid Clay,4,https://cdn.rebrickable.com/media/sets/fig-003199.jpg
fig-003200,Lance Richmond with Flat Silver Visor and Armor,6,https://cdn.rebrickable.com/media/sets/fig-003200.jpg
fig-003201,Macy Bot with Silver Helmet,11,https://cdn.rebrickable.com/media/sets/fig-003201.jpg
fig-003202,Lance Bot with Silver Helmet,10,https://cdn.rebrickable.com/media/sets/fig-003202.jpg
fig-003203,"Scurrier, Black",4,https://cdn.rebrickable.com/media/sets/fig-003203.jpg
fig-003204,Lavaria with Cape,5,https://cdn.rebrickable.com/media/sets/fig-003204.jpg
fig-003205,Jestro with Red and Dark Purple Outfit,5,https://cdn.rebrickable.com/media/sets/fig-003205.jpg
fig-003206,Bookkeeper,4,https://cdn.rebrickable.com/media/sets/fig-003206.jpg
fig-003207,Queen Halbert with Cape,5,https://cdn.rebrickable.com/media/sets/fig-003207.jpg
fig-003208,Aaron Fox with Flat Silver Visor and Armor,6,https://cdn.rebrickable.com/media/sets/fig-003208.jpg
fig-003209,King's Bot,10,https://cdn.rebrickable.com/media/sets/fig-003209.jpg
fig-003210,King Halbert in Gold Outfit,6,https://cdn.rebrickable.com/media/sets/fig-003210.jpg
fig-003211,Crust Smasher with Armor Torso Print,5,https://cdn.rebrickable.com/media/sets/fig-003211.jpg
fig-003212,Crust Smasher with Quiver,5,https://cdn.rebrickable.com/media/sets/fig-003212.jpg
fig-003213,Ash Attacker with Flat Silver Horns,7,https://cdn.rebrickable.com/media/sets/fig-003213.jpg
fig-003214,Flame Thrower with Armor,5,https://cdn.rebrickable.com/media/sets/fig-003214.jpg
fig-003215,Whiperella,4,https://cdn.rebrickable.com/media/sets/fig-003215.jpg
fig-003216,Scurrier with Bushy Eyebrows,4,https://cdn.rebrickable.com/media/sets/fig-003216.jpg
fig-003217,Scurrier with Large Yellow Eyes and Two Long Front Teeth,4,https://cdn.rebrickable.com/media/sets/fig-003217.jpg
fig-003218,Chef Eclair,10,https://cdn.rebrickable.com/media/sets/fig-003218.jpg
fig-003219,Aaron Fox with Two Tiles with Clips on Back,8,https://cdn.rebrickable.com/media/sets/fig-003219.jpg
fig-003220,Jessie with Molded Head,3,https://cdn.rebrickable.com/media/sets/fig-003220.jpg
fig-003221,Stinky Pete,3,https://cdn.rebrickable.com/media/sets/fig-003221.jpg
fig-003222,Gabby Gabby,5,https://cdn.rebrickable.com/media/sets/fig-003222.jpg
fig-003223,Buzz Lightyear,7,https://cdn.rebrickable.com/media/sets/fig-003223.jpg
fig-003224,Bo Peep,5,https://cdn.rebrickable.com/media/sets/fig-003224.jpg
fig-003225,Bunny,3,https://cdn.rebrickable.com/media/sets/fig-003225.jpg
fig-003226,"Woody, Scared / Happy",4,https://cdn.rebrickable.com/media/sets/fig-003226.jpg
fig-003227,Alien with Magenta Collar,3,https://cdn.rebrickable.com/media/sets/fig-003227.jpg
fig-003228,Duke Caboom,6,https://cdn.rebrickable.com/media/sets/fig-003228.jpg
fig-003229,Rex with Tan Underside,5,https://cdn.rebrickable.com/media/sets/fig-003229.jpg
fig-003230,Jessie with Bow in Hair,5,https://cdn.rebrickable.com/media/sets/fig-003230.jpg
fig-003231,Green Army Man Medic with Backpack,6,https://cdn.rebrickable.com/media/sets/fig-003231.jpg
fig-003232,Zurg,6,https://cdn.rebrickable.com/media/sets/fig-003232.jpg
fig-003233,Lots-o'-Huggin' Bear with Dirt Stains,3,https://cdn.rebrickable.com/media/sets/fig-003233.jpg
fig-003234,Twitch,6,https://cdn.rebrickable.com/media/sets/fig-003234.jpg
fig-003235,Jessie with Dirt Stains,3,https://cdn.rebrickable.com/media/sets/fig-003235.jpg
fig-003236,Buzz Lightyear with Dirt Stains,7,https://cdn.rebrickable.com/media/sets/fig-003236.jpg
fig-003237,Chunk,3,https://cdn.rebrickable.com/media/sets/fig-003237.jpg
fig-003238,Lots-o'-Huggin' Bear,3,https://cdn.rebrickable.com/media/sets/fig-003238.jpg
fig-003239,Woody with Dirt Stains,3,https://cdn.rebrickable.com/media/sets/fig-003239.jpg
fig-003240,Alien with Purple Stain on Face,3,https://cdn.rebrickable.com/media/sets/fig-003240.jpg
fig-003241,Alien with Yellow Stain on Face,3,https://cdn.rebrickable.com/media/sets/fig-003241.jpg
fig-003242,Scooby-Doo with Tongue Hanging Out,2,https://cdn.rebrickable.com/media/sets/fig-003242.jpg
fig-003243,Fred Jones,4,https://cdn.rebrickable.com/media/sets/fig-003243.jpg
fig-003244,Shaggy Rogers,4,https://cdn.rebrickable.com/media/sets/fig-003244.jpg
fig-003245,Zombie / Zeke,3,https://cdn.rebrickable.com/media/sets/fig-003245.jpg
